id,date,price,bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,grade,sqm_above,sqm_basement,yr_built,yr_renovated,zipcode,lat,long,sqm_living15,sqm_lot15
1796360350,2015-01-28,255000.0,3,1.75,13347.254663466196,93204.74042818854,1.0,0,0,5,7,13347.254663466196,0.0,1986,0,98042,47.3663,-122.089,16038.2334262618,88511.67346587301
6154500070,2014-06-26,1050000.0,4,3.5,37135.506926579335,84302.98268086069,2.0,0,0,3,10,37135.506926579335,0.0,2007,0,98006,47.5637,-122.123,34659.80646480738,92214.46024347976
1843100340,2015-03-05,348000.0,3,2.25,27663.26168153881,91396.40269958989,2.0,0,0,4,8,27663.26168153881,0.0,1989,0,98042,47.3759,-122.125,25833.3961228378,86638.75224696727
8944290160,2014-11-04,230000.0,3,2.0,16253.511727285448,36737.242069685584,2.0,0,0,3,7,16253.511727285448,0.0,1985,0,98031,47.3912,-122.167,16899.346630356395,40655.30714831599
4166600473,2014-12-09,359500.0,4,2.25,25725.756972325973,121094.04432580218,2.0,0,0,3,9,25725.756972325973,0.0,1988,0,98023,47.3305,-122.371,26694.50932693239,121094.04432580218
7282300125,2014-11-12,330000.0,3,1.0,10548.636750158768,75347.40535827691,1.0,0,0,3,6,10548.636750158768,0.0,1953,0,98133,47.7617,-122.357,13131.976362442547,75347.40535827691
8658300340,2014-05-23,80000.0,1,0.75,4628.483472008439,54357.7710084712,1.0,0,0,2,4,4628.483472008439,0.0,1912,0,98014,47.6499,-121.909,12916.6980614189,80729.36288386812
2419600075,2014-12-01,465000.0,3,1.75,15930.594275749976,68458.49972552016,1.0,0,0,3,7,15930.594275749976,0.0,1954,0,98133,47.7311,-122.353,15930.594275749976,68458.49972552016
2621760350,2014-10-15,325000.0,4,2.5,19913.24284468747,78834.91383486001,2.0,0,0,3,8,19913.24284468747,0.0,1997,0,98042,47.3701,-122.107,22604.221607483072,78888.73341011592
1723049270,2015-01-07,340500.0,3,2.0,24434.087166184083,301658.7193093872,1.0,0,0,4,7,20666.71689827024,3767.3702679138455,1947,0,98168,47.4857,-122.318,19052.129640592877,159661.15195418877
4123840310,2015-01-06,342500.0,3,2.5,19482.686242640175,55886.246945739105,2.0,0,0,3,8,19482.686242640175,0.0,1993,0,98038,47.3724,-122.042,19482.686242640175,66736.27331733098
2172000075,2014-06-23,290900.0,2,2.0,17329.90323240369,189444.90490081054,2.0,0,0,3,6,17329.90323240369,0.0,1930,1983,98178,47.4855,-122.266,14100.728717048965,139392.6999128123
8651611170,2015-02-13,868700.0,3,4.25,41333.43379654048,66316.48063033486,2.0,0,0,3,10,41333.43379654048,0.0,2000,0,98074,47.6336,-122.064,34767.44561531921,82979.02112956524
8820902200,2014-11-13,1199000.0,4,2.75,44239.69086035973,90416.88642993229,2.0,0,1,3,9,33691.05411020096,10548.636750158768,1928,2013,98125,47.717,-122.281,30354.240444334413,90416.88642993229
8651610890,2014-10-14,1150000.0,4,3.25,45100.80406445432,110427.00451008041,2.0,0,0,3,11,33906.33241122461,11194.471653229713,2000,0,98074,47.6332,-122.066,46284.83472008439,128295.10349504322
1853080570,2014-08-11,859900.0,4,2.75,36489.67202350839,67791.13699234686,2.0,0,0,3,9,36489.67202350839,0.0,2011,0,98074,47.5906,-122.062,36489.67202350839,76542.19992895816
3629920030,2014-08-08,520000.0,4,2.25,20343.799446734767,32356.328643854344,2.0,0,0,3,7,20343.799446734767,0.0,2003,0,98029,47.5461,-121.998,17006.985780868217,32291.74515354725
1604602050,2014-07-11,460000.0,3,2.5,17329.90323240369,27200.413334337965,2.0,0,2,3,9,11625.02825527701,5704.87497712668,2005,0,98118,47.5674,-122.29,17329.90323240369,44917.81750858422
6844700810,2014-09-01,438924.0,3,1.5,11302.110803741536,49406.370084927294,1.0,0,0,3,7,9149.327793505054,2152.7830102364833,1949,0,98115,47.6943,-122.29,19052.129640592877,58125.141276385046
66000070,2015-04-06,315000.0,2,1.0,6781.266482244922,70503.64358524482,1.0,0,0,3,5,6781.266482244922,0.0,1918,0,98126,47.5486,-122.38,15284.759372679031,70503.64358524482
6665800030,2014-07-18,590000.0,4,2.75,31322.99279894083,114635.69529509274,1.0,0,2,3,8,19159.7687911047,12163.22400783613,1975,0,98033,47.6658,-122.188,31430.631949452654,118273.89858239239
2205700350,2014-11-04,378500.0,4,1.75,18298.655587010107,93000.22604221608,1.0,0,0,3,7,9149.327793505054,9149.327793505054,1955,0,98006,47.5772,-122.153,17437.542382915515,96875.23546064175
5466000030,2014-06-03,328500.0,3,2.5,20989.63434980571,87510.62936611305,2.0,0,0,4,9,20989.63434980571,0.0,1990,0,98042,47.3875,-122.161,25295.20037027868,82785.27065864396
6189200125,2015-03-25,849950.0,3,3.0,32184.106003035424,105195.74179520576,2.0,0,0,4,8,32184.106003035424,0.0,1973,0,98005,47.6344,-122.174,24003.53056413679,124355.51058631045
9169600135,2014-10-27,525000.0,3,1.5,14531.285319096261,64583.4903070945,1.0,0,2,3,7,9687.523546064174,4843.761773032087,1950,0,98136,47.5275,-122.391,18621.57303854558,64712.65728770869
2625069070,2015-04-10,1385000.0,4,3.25,52312.62714874654,1951702.3131653445,2.5,0,0,3,9,52312.62714874654,0.0,1993,0,98074,47.6179,-122.005,41441.0729470523,1951702.3131653445
8732131090,2015-04-28,295000.0,4,2.5,23250.05651055402,83151.24377038417,1.0,0,0,4,8,15715.315974726327,7534.740535827691,1978,0,98023,47.3078,-122.378,22173.665005435778,88802.29917225493
9286000240,2014-07-11,1067000.0,6,3.5,52312.62714874654,126938.85019859423,2.0,0,0,3,11,41548.71209756412,10763.915051182415,1998,0,98006,47.5521,-122.137,38750.0941842567,126938.85019859423
1895000260,2014-07-21,207950.0,2,2.0,9579.88439555235,53819.57525591208,1.0,0,0,3,6,9579.88439555235,0.0,1917,0,98118,47.5158,-122.264,20020.881995199295,53819.57525591208
8691370400,2014-12-16,699900.0,4,2.75,30246.60129382259,78598.107703734,2.0,0,0,3,9,30246.60129382259,0.0,2002,0,98075,47.5985,-121.977,30354.240444334413,78598.107703734
5423010350,2015-02-10,1280000.0,5,2.5,36597.311174020215,102257.19298623296,2.0,0,1,4,8,36597.311174020215,0.0,1977,0,98027,47.5645,-122.082,33152.85835764184,119274.94268215235
8562501040,2014-11-20,452000.0,4,1.5,17006.985780868217,79114.77562619076,1.0,0,0,4,7,10333.35844913512,6673.627331733098,1963,0,98052,47.6734,-122.154,16791.70747984457,79114.77562619076
2475200140,2015-02-05,370000.0,3,2.0,18083.37728598646,54207.07619775465,1.0,0,1,4,7,18083.37728598646,0.0,1987,0,98055,47.4734,-122.186,18083.37728598646,52969.22596686867
7942100310,2015-01-27,232000.0,3,1.75,13993.08956653714,120878.76602477854,1.0,0,0,5,7,13993.08956653714,0.0,1968,0,98042,47.3811,-122.087,13993.08956653714,116185.699062463
3760000030,2014-10-30,669950.0,5,2.5,30354.240444334413,151362.17344972712,2.0,0,0,4,7,25618.11782181415,4736.122622520263,1960,0,98034,47.7081,-122.215,20559.077747758416,111858.60521188767
1727500340,2014-06-14,397500.0,3,2.0,16253.511727285448,72225.86999343401,1.0,0,0,3,7,11517.389104765185,4736.122622520263,1972,0,98034,47.7193,-122.216,17868.09898496281,71041.83933780395
9828702519,2014-05-12,490000.0,2,2.5,13239.615512954371,14972.605836194742,2.0,0,0,3,8,9364.606094528703,3875.00941842567,2004,0,98112,47.6192,-122.301,13347.254663466196,14531.285319096261
4432600075,2015-01-28,725000.0,4,2.0,22711.8607579949,44562.6083118952,2.0,0,0,3,9,18406.29473752193,4305.566020472967,1925,2003,98116,47.5836,-122.387,15500.03767370268,47576.50452622628
7806300030,2014-09-17,299000.0,3,2.75,33152.85835764184,211349.47202996674,1.0,0,2,4,7,17329.90323240369,15822.955125238152,1958,0,98032,47.3841,-122.284,26091.730084066177,133580.1857851738
9274202270,2014-08-18,625000.0,2,1.5,16038.2334262618,61892.51154429889,1.5,0,0,4,7,12809.058910907075,3229.174515354725,1900,0,98116,47.5872,-122.39,17114.62493138004,43324.758081009226
7852030960,2014-11-06,437500.0,3,2.5,22819.49990850672,48437.617730320875,2.0,0,0,3,7,22819.49990850672,0.0,2000,0,98065,47.5322,-121.88,27232.705079491512,51839.014886494515
7852170140,2015-05-10,650000.0,4,2.5,34229.24986276008,58534.17004832998,2.0,0,0,3,9,34229.24986276008,0.0,2003,0,98065,47.5416,-121.864,32614.66260508272,57425.48679805819
7518503335,2014-05-19,475000.0,2,1.0,16038.2334262618,41171.97507077274,1.0,0,0,3,7,9256.966944016878,6781.266482244922,1929,0,98117,47.6799,-122.381,15715.315974726327,41171.97507077274
5467900070,2014-05-02,342000.0,3,2.0,20774.35604878206,128596.49311647633,1.0,0,0,4,8,20774.35604878206,0.0,1966,0,98042,47.3672,-122.151,23680.613112601317,138047.2105314145
1245002952,2014-10-15,1197350.0,4,2.5,29816.044691775292,83958.53739922284,2.0,0,0,3,10,29816.044691775292,0.0,1999,0,98033,47.684,-122.205,29277.848939216172,107639.15051182416
8906200070,2015-02-10,280000.0,3,1.5,17975.738135474636,124969.05374422786,1.0,0,0,4,7,17975.738135474636,0.0,1963,0,98055,47.4404,-122.191,20774.35604878206,109791.93352206064
5379805885,2014-05-21,240000.0,2,1.75,14316.007018072614,77500.1883685134,1.0,0,0,3,7,14316.007018072614,0.0,1993,0,98188,47.4467,-122.281,15607.676824214503,125744.05562791298
2769600560,2014-05-27,529000.0,3,1.0,13024.337211930724,35822.309290335084,1.5,0,0,4,7,13024.337211930724,0.0,1924,0,98107,47.6729,-122.363,17652.820683939164,35876.128865590996
9238901420,2015-02-02,442000.0,3,1.0,12809.058910907075,54895.96676103032,1.0,0,0,4,7,11086.832502717889,1722.2264081891865,1941,0,98136,47.5346,-122.385,18191.016436498285,54895.96676103032
5113400431,2014-05-08,615000.0,2,1.0,16576.42917882092,73969.62423172557,1.0,0,0,4,7,8826.410341969582,7750.01883685134,1946,0,98119,47.6454,-122.373,15284.759372679031,59610.56155344822
3885805665,2014-06-12,1485000.0,4,3.75,43378.57765626514,116250.28255277009,2.0,0,0,3,10,43378.57765626514,0.0,2006,0,98033,47.6821,-122.196,23250.05651055402,77500.1883685134
8121200810,2015-05-05,585000.0,4,1.75,26156.31357437327,81364.43387188789,1.0,0,0,4,8,17006.985780868217,9149.327793505054,1981,0,98052,47.7206,-122.11,21312.551801341186,94184.25669784614
5126310400,2015-03-05,480000.0,4,2.5,27986.17913307428,83818.60650355747,2.0,0,0,3,8,27986.17913307428,0.0,2005,0,98059,47.4877,-122.139,30461.87959484624,83818.60650355747
7322910030,2014-07-21,1095000.0,5,3.5,47468.86537571446,614221.2845656222,2.0,0,0,4,9,47468.86537571446,0.0,1990,0,98053,47.6554,-122.018,31215.353648429005,543889.8636211964
2827100070,2014-11-05,290000.0,4,1.0,14316.007018072614,88091.88077887689,1.5,0,0,3,7,14316.007018072614,0.0,1949,0,98133,47.7343,-122.347,13131.976362442547,7104.183933780395
9276201895,2014-08-20,615000.0,3,1.75,20451.43859724659,53819.57525591208,1.0,0,0,5,7,10225.719298623295,10225.719298623295,1951,0,98116,47.5789,-122.393,19052.129640592877,53819.57525591208
4402700070,2015-03-11,300000.0,2,1.0,11840.306556300658,82666.86759308095,1.0,0,0,4,7,11840.306556300658,0.0,1950,0,98133,47.7439,-122.339,15715.315974726327,82666.86759308095
1922059046,2014-10-29,308000.0,3,1.0,21312.551801341186,421407.2742537916,1.5,0,0,3,6,17006.985780868217,4305.566020472967,1932,0,98030,47.3818,-122.225,20020.881995199295,127132.60066951552
925059288,2015-05-07,750000.0,3,2.5,25833.3961228378,83366.52207140782,2.0,0,0,3,9,25833.3961228378,0.0,2001,0,98033,47.6734,-122.173,22388.943306459427,92731.12816593652
4386700135,2014-11-14,2250000.0,4,2.25,51236.2356436283,86498.8213513019,2.5,0,0,5,9,36489.67202350839,14746.56362011991,1916,0,98112,47.6415,-122.285,31753.549400988126,100351.98002217367
1923069078,2014-08-05,890000.0,4,3.25,34229.24986276008,2091191.8883136173,2.0,0,0,3,10,34229.24986276008,0.0,2005,0,98059,47.4711,-122.084,23680.613112601317,1917699.1055186593
1432400335,2015-03-25,288000.0,3,1.0,12809.058910907075,81375.19778693907,1.0,0,0,5,6,12809.058910907075,0.0,1958,0,98058,47.452,-122.177,12809.058910907075,81375.19778693907
1180003090,2014-09-06,190000.0,2,1.0,6781.266482244922,64583.4903070945,1.0,0,0,3,6,6781.266482244922,0.0,1943,2005,98178,47.4973,-122.221,15822.955125238152,73625.17895008772
726049331,2015-03-26,515000.0,5,3.0,27232.705079491512,54949.78633628623,1.0,0,0,3,8,16361.150877797272,10871.55420169424,2005,0,98133,47.7546,-122.341,24649.365467207732,43174.063270292674
3340401555,2014-11-05,235000.0,4,1.5,18191.016436498285,118984.31697577043,1.0,0,0,4,5,18191.016436498285,0.0,1930,0,98055,47.4667,-122.215,18191.016436498285,97305.79206268904
7453000070,2014-08-18,275000.0,2,1.0,10118.08014811147,53819.57525591208,1.0,0,0,3,6,10118.08014811147,0.0,1951,0,98126,47.5186,-122.374,10118.08014811147,53819.57525591208
4348800030,2014-11-21,727500.0,2,2.0,13347.254663466196,98156.14135173245,1.0,0,0,4,7,13347.254663466196,0.0,1952,0,98004,47.6221,-122.193,14854.202770631735,98177.66918183482
7202331420,2014-06-20,650000.0,4,2.5,32722.301755594544,70901.90844213858,2.0,0,0,3,7,32722.301755594544,0.0,2003,0,98053,47.683,-122.039,29493.12724023982,70901.90844213858
3225079035,2014-06-18,1600000.0,6,5.0,65121.68605965362,2482718.534385327,2.0,0,3,3,11,65121.68605965362,0.0,2001,0,98024,47.6033,-121.943,45316.082365477974,2518443.968440201
6381500700,2014-11-05,365000.0,4,1.0,17114.62493138004,76262.33813762742,1.5,0,0,3,6,17114.62493138004,0.0,1944,0,98125,47.7315,-122.305,14208.36786756079,76262.33813762742
339500160,2014-10-08,662000.0,3,1.75,26909.78762795604,397694.3693960367,1.0,0,0,3,9,26909.78762795604,0.0,1984,0,98052,47.6917,-122.084,27878.53998256246,310399.0183309473
1545807610,2015-04-29,270500.0,3,2.5,19159.7687911047,84475.2053216796,1.0,0,0,3,7,14208.36786756079,4951.400923543912,1978,0,98038,47.3608,-122.056,18083.37728598646,84475.2053216796
1843200240,2015-05-05,200000.0,2,1.5,14638.924469608086,20429.910767144225,2.0,0,0,3,7,14638.924469608086,0.0,1978,0,98092,47.2852,-122.19,14638.924469608086,20429.910767144225
4403600270,2015-02-24,970000.0,4,3.25,51020.957342604655,820533.2443516356,2.0,0,0,3,10,51020.957342604655,0.0,1987,0,98075,47.5931,-122.071,35951.47627094927,529649.2040084819
2008200060,2014-06-24,160000.0,3,1.5,10871.55420169424,103333.5844913512,1.0,0,0,4,7,10871.55420169424,0.0,1962,0,98198,47.4097,-122.316,15069.481071655382,103979.41939442213
1521069070,2015-02-18,204000.0,3,1.0,11194.471653229713,79706.79095400579,1.0,0,0,4,6,11194.471653229713,0.0,1971,0,98010,47.3105,-122.021,17006.985780868217,79706.79095400579
2459500310,2015-02-18,358000.0,3,2.25,17329.90323240369,71633.85466561899,2.0,0,0,4,7,17329.90323240369,0.0,1985,0,98058,47.4296,-122.161,19159.7687911047,81041.51642035242
6204420070,2015-05-01,452000.0,4,1.75,16899.346630356395,88996.04964317621,1.0,0,0,3,7,16899.346630356395,0.0,1979,0,98011,47.7373,-122.197,20128.521145711118,88156.46426918398
5694500105,2014-12-04,595000.0,2,2.0,16253.511727285448,43055.66020472966,1.0,0,0,4,7,10871.55420169424,5381.957525591208,1900,0,98103,47.6582,-122.345,20666.71689827024,43055.66020472966
5466410030,2015-04-10,249000.0,3,2.0,14638.924469608086,65466.13134129145,1.0,0,0,3,7,14638.924469608086,0.0,1994,0,98042,47.3577,-122.16,14638.924469608086,75207.47446261154
9485740340,2015-03-10,346900.0,4,2.5,21204.91265082936,54960.550251337416,2.0,0,0,3,8,21204.91265082936,0.0,1999,0,98055,47.449,-122.205,24003.53056413679,54992.84199649096
622049114,2015-02-18,2125000.0,3,2.5,58157.43302153859,259076.67136690958,2.0,1,4,4,12,58157.43302153859,0.0,1976,0,98166,47.4169,-122.348,42840.38190370602,1123472.8695521136
2270000070,2014-10-30,280000.0,4,2.5,16791.70747984457,46823.03047264351,2.0,0,0,3,7,16791.70747984457,0.0,2003,0,98056,47.5025,-122.186,16791.70747984457,46823.03047264351
1310900260,2014-10-13,318888.0,4,1.75,24972.282918743207,129166.980614189,1.0,0,0,4,8,24434.087166184083,538.1957525591208,1973,0,98032,47.3644,-122.28,22819.49990850672,106347.48070568228
224069094,2014-09-11,530000.0,3,2.25,22819.49990850672,436132.3100438091,1.0,0,0,3,8,22819.49990850672,0.0,1967,0,98075,47.5896,-122.009,26694.50932693239,145226.74187055315
7800800160,2014-11-21,375000.0,3,2.25,22819.49990850672,199132.4284468747,2.0,0,0,4,8,22819.49990850672,0.0,1983,0,98031,47.3914,-122.169,22819.49990850672,155850.72602607022
2944000240,2015-04-22,910000.0,4,2.5,36059.115421461094,314758.4039266762,2.0,0,0,3,11,36059.115421461094,0.0,1988,0,98052,47.7197,-122.131,42194.54700063507,266170.0913856388
4139400710,2014-05-23,782000.0,4,2.5,25618.11782181415,103484.27930206775,2.0,0,0,4,10,25618.11782181415,0.0,1991,0,98006,47.5623,-122.116,27555.622531026984,105163.45005005221
7899800860,2015-03-19,259950.0,2,2.0,11517.389104765185,6985.780868217388,2.0,0,0,3,9,7750.01883685134,3767.3702679138455,2008,0,98106,47.5213,-122.357,11517.389104765185,9988.913167497281
2473420140,2014-09-23,315000.0,4,2.75,24757.004617719558,197625.48033970917,1.0,0,0,4,7,16791.70747984457,7965.297137874988,1979,0,98058,47.4518,-122.16,20128.521145711118,103204.41751073701
5000500055,2014-05-28,215000.0,2,1.0,14208.36786756079,95422.10692873212,1.0,0,0,4,6,14208.36786756079,0.0,1943,0,98168,47.4949,-122.3,12809.058910907075,69857.80868217388
4099500935,2014-07-23,705000.0,3,1.75,23465.334811577668,110017.97573813547,1.0,0,2,4,7,12270.863158347955,11194.471653229713,1946,0,98040,47.5885,-122.248,23465.334811577668,91870.01496184192
1373800295,2014-10-13,1450000.0,3,3.0,47145.94792417898,68027.94312347287,2.0,0,3,5,10,38534.81588323305,8611.132040945933,1952,0,98199,47.6452,-122.411,33152.85835764184,82666.86759308095
4025300135,2015-05-08,451000.0,3,1.75,19267.407941616526,105626.29839725305,2.0,0,0,3,7,19267.407941616526,0.0,1949,0,98155,47.749,-122.305,16361.150877797272,108984.63989322196
3294700310,2014-09-02,261000.0,2,1.0,8072.9362883868125,87456.80979085714,1.0,0,0,4,6,8072.9362883868125,0.0,1943,0,98055,47.4727,-122.198,14423.646168584437,94184.25669784614
8718500075,2014-11-17,396000.0,3,1.5,13993.08956653714,89125.2166237904,1.0,0,0,5,7,13993.08956653714,0.0,1956,0,98028,47.7403,-122.256,16899.346630356395,93559.94962487755
4309710240,2014-07-22,725000.0,4,2.5,32184.106003035424,313983.4020429911,2.0,0,3,3,9,32184.106003035424,0.0,1999,0,98059,47.5146,-122.117,39987.94441514267,313983.4020429911
5486800070,2014-06-20,1950000.0,7,3.5,49944.565837486414,163988.2458047641,2.0,0,1,3,11,30784.79704638171,19159.7687911047,1965,2003,98040,47.5666,-122.231,34767.44561531921,222780.74981432248
236400320,2014-07-15,238000.0,4,1.0,15069.481071655382,77952.27280066306,1.5,0,0,3,7,15069.481071655382,0.0,1959,0,98188,47.4339,-122.291,14100.728717048965,78727.27468434819
4376700570,2015-04-27,750000.0,6,1.75,29600.766390751643,102935.31963445744,2.0,0,0,4,8,29600.766390751643,0.0,1973,0,98052,47.6368,-122.097,21958.38670441213,102935.31963445744
8648100200,2014-10-27,331500.0,4,2.5,22066.02585492395,110556.1714906946,2.0,0,0,3,7,22066.02585492395,0.0,1998,0,98042,47.3628,-122.075,22066.02585492395,87220.00365973111
3624079046,2014-10-28,460000.0,4,3.0,24003.53056413679,1172190.349073765,1.0,0,0,3,7,15177.120222167207,8826.410341969582,1978,0,98065,47.52,-121.845,21097.273500317537,703314.2094442591
1921069084,2014-07-07,404950.0,4,2.25,25187.561219766852,2335920.260917301,1.0,0,0,4,8,25187.561219766852,0.0,1982,0,98092,47.2953,-122.083,25187.561219766852,1161404.9061924804
6431500140,2014-12-17,880000.0,3,2.5,30892.436196893534,55574.09340925481,2.0,0,0,3,9,30892.436196893534,0.0,2014,0,98103,47.6935,-122.352,17545.181533427338,86057.50083420341
2725069050,2014-06-13,863000.0,4,2.5,44347.330010871556,240788.77969495064,2.0,0,0,3,10,44347.330010871556,0.0,1997,0,98074,47.6239,-122.023,34229.24986276008,78113.7315264308
5307100060,2014-12-16,638700.0,3,1.75,22388.943306459427,98618.98969893329,1.0,0,0,3,7,14746.56362011991,7642.3796863395155,1960,0,98005,47.5846,-122.168,20128.521145711118,96272.45621777553
7203102050,2014-07-28,435000.0,3,2.5,19805.603694175647,61139.037490716124,2.0,0,0,3,7,19805.603694175647,0.0,2008,0,98053,47.6969,-122.026,17222.264081891866,50558.10899540381
561000075,2014-12-31,260000.0,3,1.0,12701.41976039525,57586.945523825925,1.5,0,0,4,6,12701.41976039525,0.0,1959,0,98178,47.505,-122.259,16038.2334262618,57586.945523825925
2436701180,2014-08-14,671500.0,5,2.75,23250.05651055402,43055.66020472966,1.5,0,0,5,7,16468.790028309097,6781.266482244922,1927,0,98105,47.667,-122.289,21958.38670441213,43055.66020472966
809002765,2014-10-22,610000.0,3,1.0,12701.41976039525,36597.311174020215,1.5,0,0,3,8,12701.41976039525,0.0,1907,0,98109,47.6376,-122.353,15500.03767370268,36597.311174020215
4045500710,2014-12-18,405000.0,2,0.75,12486.141459371604,161770.87930422052,1.0,0,0,4,6,9364.606094528703,3121.535364842901,1937,0,98014,47.6929,-121.87,20128.521145711118,272822.1908872695
5104510270,2014-07-18,338900.0,4,2.5,19697.96454366382,60407.09126723572,2.0,0,0,3,7,19697.96454366382,0.0,2003,0,98038,47.3572,-122.015,19697.96454366382,64561.96247699213
98020350,2015-01-23,720000.0,4,4.0,34444.52816378373,82968.25721451406,2.0,0,0,3,10,34444.52816378373,0.0,2004,0,98075,47.5816,-121.97,37458.42437811481,85508.54116659312
1714900060,2015-04-24,442000.0,5,3.0,27555.622531026984,58609.517453688255,1.5,0,0,4,7,18944.49049008105,8611.132040945933,1927,0,98108,47.5502,-122.311,11625.02825527701,58609.517453688255
1189000030,2014-06-03,650000.0,5,2.75,27447.98338051516,54250.13185795938,1.5,0,0,5,8,27447.98338051516,0.0,1902,0,98122,47.6136,-122.299,17114.62493138004,41333.43379654048
2473360060,2015-01-02,263500.0,3,1.75,14316.007018072614,106745.74556257602,1.0,0,0,3,7,11194.471653229713,3121.535364842901,1981,0,98058,47.4478,-122.161,14316.007018072614,97747.11257978751
222069082,2014-12-17,300000.0,2,1.0,13131.976362442547,815840.1773893201,1.0,0,0,4,7,13131.976362442547,0.0,1963,0,98038,47.4219,-122.007,21635.469252876657,1054971.3141663887
8669160310,2014-12-09,266000.0,3,2.5,19428.86666738426,36618.83900412258,2.0,0,0,3,7,19428.86666738426,0.0,2009,0,98002,47.3521,-122.212,22550.40203222716,36618.83900412258
1526069135,2014-12-11,930000.0,4,4.0,65121.68605965362,914308.4722775368,2.5,0,2,3,9,44670.247462407024,20451.43859724659,2009,0,98077,47.7466,-122.029,29062.570638192523,2147444.1083710967
1088650310,2015-01-27,530000.0,4,2.5,24972.282918743207,59126.18537614501,2.0,0,0,3,8,24972.282918743207,0.0,2004,0,98028,47.7727,-122.229,26371.59187539692,58889.379245019
8945200860,2014-12-11,180000.0,3,1.0,14897.258430836464,96444.67885859445,1.0,0,0,4,6,14897.258430836464,0.0,1965,0,98023,47.3062,-122.371,10763.915051182415,91170.36048351506
7853240200,2014-05-16,619000.0,3,2.5,29277.848939216172,69308.84901456357,2.0,0,0,3,9,29277.848939216172,0.0,2005,0,98065,47.5422,-121.86,34229.24986276008,78791.85817465528
7511800070,2014-08-21,264000.0,3,1.5,19590.325393151998,114183.61086294307,1.0,0,0,4,7,19590.325393151998,0.0,1962,0,98003,47.3366,-122.306,14854.202770631735,96616.90149941336
2998800125,2014-07-01,730000.0,2,2.25,22927.139059018547,52958.462051817485,1.5,0,4,4,7,16468.790028309097,6458.34903070945,1941,0,98116,47.573,-122.409,22927.139059018547,52958.462051817485
3876300310,2014-10-22,439000.0,4,2.25,22173.665005435778,108392.62456540694,2.0,0,0,3,7,22173.665005435778,0.0,1975,0,98034,47.7258,-122.177,22173.665005435778,87779.7272423926
5419800510,2014-11-17,268500.0,4,1.75,15284.759372679031,80729.36288386812,1.0,0,0,4,7,11625.02825527701,3659.7311174020215,1981,0,98031,47.4025,-122.176,16145.872576773625,78146.02327158434
192460060,2014-07-15,330000.0,3,1.75,16253.511727285448,169467.07856581596,1.0,0,0,3,7,16253.511727285448,0.0,1985,0,98045,47.476,-121.755,15822.955125238152,169467.07856581596
7942601895,2014-08-19,640000.0,3,2.5,23250.05651055402,43055.66020472966,1.5,0,0,3,8,21097.273500317537,2152.7830102364833,1903,2013,98122,47.6045,-122.307,23250.05651055402,55111.24506205397
7504010570,2014-07-08,900000.0,3,2.5,34229.24986276008,135625.32964489845,2.0,0,0,4,11,34229.24986276008,0.0,1978,0,98074,47.6366,-122.058,32614.66260508272,138154.8496819263
1442740140,2014-09-30,370000.0,3,2.25,22711.8607579949,143160.07018072612,2.0,0,0,4,8,22711.8607579949,0.0,1985,0,98038,47.3725,-122.06,26586.87017642057,150694.81071655382
6909200575,2015-03-14,685000.0,3,2.0,22173.665005435778,31215.353648429005,1.5,0,0,5,8,14316.007018072614,7857.657987363164,1931,0,98144,47.5897,-122.292,20559.077747758416,41979.26869961142
2525069041,2014-09-04,505000.0,3,1.5,19697.96454366382,2344380.69814753,1.0,0,0,3,7,10871.55420169424,8826.410341969582,1981,0,98053,47.6277,-121.972,26371.59187539692,1786411.6336393873
3620069036,2014-10-21,265000.0,3,1.75,19590.325393151998,351614.0490619248,1.0,0,0,4,7,19590.325393151998,0.0,1966,0,98022,47.1803,-121.974,22066.02585492395,468876.13962950604
2781280390,2015-03-24,290000.0,3,2.5,17329.90323240369,31613.618505322756,2.0,0,0,3,8,17329.90323240369,0.0,2006,0,98055,47.4489,-122.188,17329.90323240369,32819.17699105519
9542830350,2014-09-02,296000.0,4,2.5,19159.7687911047,38750.0941842567,2.0,0,0,3,7,19159.7687911047,0.0,2006,0,98038,47.3665,-122.017,21743.10840338848,40924.405024595544
1123049053,2015-02-13,360000.0,4,2.5,19805.603694175647,103451.9875569142,2.0,0,0,3,7,19805.603694175647,0.0,1996,0,98178,47.4964,-122.251,19697.96454366382,91547.09751030646
8018600765,2014-06-04,240500.0,3,1.75,15715.315974726327,113925.2769017147,1.0,0,0,3,7,10656.275900670593,5059.040074055735,1997,0,98168,47.492,-122.317,13131.976362442547,129296.14759480319
3278600240,2014-07-22,372500.0,2,2.5,15069.481071655382,31839.660721397588,2.0,0,0,3,8,15069.481071655382,0.0,2007,0,98126,47.5496,-122.373,16576.42917882092,25671.93739707006
7846200070,2014-10-02,595000.0,3,2.5,36274.39372248474,155021.90456712915,2.0,0,2,3,9,36274.39372248474,0.0,2004,0,98045,47.5008,-121.776,35843.83712043745,104313.1007610088
662310400,2014-10-17,515000.0,4,3.0,38642.455033744875,88791.53525720375,2.0,0,0,3,9,38642.455033744875,0.0,1997,0,98023,47.2846,-122.341,30784.79704638171,86057.50083420341
8651100140,2014-08-05,1220000.0,4,2.25,34444.52816378373,165409.0825915202,2.0,0,0,4,9,34444.52816378373,0.0,1962,0,98040,47.5494,-122.216,33045.219207130016,164289.63542619723
